Series,Year,calendar year,S&P 500 (includes dividends),US Small cap (bottom decile),3-month T.Bill,US T. Bond (10-year),Baa Corporate Bond,Real Estate,Gold*,inflation,SP500 Dividend Yield,Bitcoin*,International Stocks,Emerging Markets,NASDAQ 100,Ethereum,XRP,SOL
16,7,1991,0.2358,0.388,0.0,0.0913,0.1286,-0.0527,-0.1323,,,0.2956,0.0676,-0.0511,-0.0511,0.2543,-0.0176,0.3193
16,8,1992,0.0393,0.2135,0.0,0.0573,0.0762,-0.0252,-0.0886,,,0.2826,-0.1477,-0.0332,-0.0332,0.2621,-0.0042,0.3025
16,9,1993,0.0677,0.2207,0.0,0.1088,0.1211,-0.0082,0.1425,,,0.2563,0.2907,-0.0291,-0.0291,0.2487,-0.0038,0.2731
16,10,1994,-0.028,-0.0888,0.0,-0.1179,-0.0501,-0.0166,-0.0616,,,0.2149,0.0365,-0.0408,-0.0408,0.2152,-0.0187,0.2292
17,1,1986,0.1181,-0.036,0.0,0.1728,0.1451,0.0343,0.1226,,,0.1613,0.6037,-0.0563,0.0087,0.0002,0.299,0.1743
17,2,1987,0.0003,-0.1873,0.0,-0.1015,-0.0281,0.0196,0.1773,,,0.3411,0.181,-0.0546,0.0446,0.0781,0.0966,0.3817
17,3,1988,0.0925,0.1003,0.0,0.0145,0.0723,0.0052,-0.2056,,,0.4091,0.2055,-0.0625,0.0644,0.149,0.0292,0.46
17,4,1989,0.2162,-0.0107,0.0,0.0886,0.0725,-0.0344,-0.1013,,,0.3867,0.0249,-0.075,0.1671,0.193,-0.0111,0.4317
17,5,1990,-0.0982,-0.3295,0.0,-0.0117,-0.0113,-0.0762,-0.0987,,,0.3566,-0.2856,-0.0698,-0.1666,0.2307,-0.0207,0.3929
17,6,1991,0.2358,0.388,0.0,0.0913,0.1286,-0.0527,-0.1323,,,0.3381,0.0676,-0.0511,0.5657,0.2625,-0.0108,0.3675
17,7,1992,0.0393,0.2135,0.0,0.0573,0.0762,-0.0252,-0.0886,,,0.32,-0.1477,-0.0332,0.0525,0.278,0.001,0.3442
17,8,1993,0.0677,0.2207,0.0,0.1088,0.1211,-0.0082,0.1425,,,0.288,0.2907,-0.0291,0.0736,0.2674,0.0,0.308
17,9,1994,-0.028,-0.0888,0.0,-0.1179,-0.0501,-0.0166,-0.0616,,,0.2412,0.0365,-0.0408,-0.0264,0.2338,-0.0157,0.2578
17,10,1995,0.3006,0.2539,0.0,0.1705,0.1498,-0.0351,-0.0428,,,0.2006,0.0574,-0.052,0.3512,0.2009,-0.0302,0.2147
18,1,1987,0.0003,-0.1873,0.0,-0.1015,-0.0281,0.0196,0.1773,,,0.1634,0.181,-0.0546,0.0446,0.002,0.3014,0.1764
18,2,1988,0.0925,0.1003,0.0,0.0145,0.0723,0.0052,-0.2056,,,0.3299,0.2055,-0.0625,0.0644,0.0691,0.0875,0.3702
18,3,1989,0.2162,-0.0107,0.0,0.0886,0.0725,-0.0344,-0.1013,,,0.3903,0.0249,-0.075,0.1671,0.1337,0.0155,0.4406
18,4,1990,-0.0982,-0.3295,0.0,-0.0117,-0.0113,-0.0762,-0.0987,,,0.3946,-0.2856,-0.0698,-0.1666,0.1998,-0.0055,0.4398
18,5,1991,0.2358,0.388,0.0,0.0913,0.1286,-0.0527,-0.1323,,,0.3838,0.0676,-0.0511,0.5657,0.2555,-0.0009,0.421
18,6,1992,0.0393,0.2135,0.0,0.0573,0.0762,-0.0252,-0.0886,,,0.3633,-0.1477,-0.0332,0.0525,0.2863,0.0078,0.3933
18,7,1993,0.0677,0.2207,0.0,0.1088,0.1211,-0.0082,0.1425,,,0.3255,0.2907,-0.0291,0.0736,0.2833,0.0051,0.3498
18,8,1994,-0.028,-0.0888,0.0,-0.1179,-0.0501,-0.0166,-0.0616,,,0.2725,0.0365,-0.0408,-0.0264,0.2522,-0.012,0.2923
18,9,1995,0.3006,0.2539,0.0,0.1705,0.1498,-0.0351,-0.0428,,,0.2267,0.0574,-0.052,0.3512,0.2193,-0.0273,0.2431
18,10,1996,0.1683,0.0916,0.0,-0.0341,-0.0151,-0.0246,-0.0914,,,0.2061,0.0129,-0.0477,0.3574,0.2064,-0.0258,0.2203
19,1,1988,0.0925,0.1003,0.0,0.0145,0.0723,0.0052,-0.2056,,,0.1537,0.2055,0.3165,0.0644,-0.0064,0.2905,0.1666
19,2,1989,0.2162,-0.0107,0.0,0.0886,0.0725,-0.0344,-0.1013,,,0.3122,0.0249,0.5259,0.1671,0.0549,0.073,0.352
19,3,1990,-0.0982,-0.3295,0.0,-0.0117,-0.0113,-0.0762,-0.0987,,,0.3982,-0.2856,-0.1679,-0.1666,0.1401,0.0213,0.4487
19,4,1991,0.2358,0.388,0.0,0.0913,0.1286,-0.0527,-0.1323,,,0.4227,0.0676,0.5175,0.5657,0.224,0.0145,0.4688
19,5,1992,0.0393,0.2135,0.0,0.0573,0.0762,-0.0252,-0.0886,,,0.4099,-0.1477,0.0771,0.0525,0.2791,0.0179,0.4477
19,6,1993,0.0677,0.2207,0.0,0.1088,0.1211,-0.0082,0.1425,,,0.369,0.2907,0.6975,0.0736,0.2917,0.012,0.3991
19,7,1994,-0.028,-0.0888,0.0,-0.1179,-0.0501,-0.0166,-0.0616,,,0.3096,0.0365,-0.111,-0.0264,0.2679,-0.0069,0.3336
19,8,1995,0.3006,0.2539,0.0,0.1705,0.1498,-0.0351,-0.0428,,,0.2576,0.0574,-0.1014,0.3512,0.2375,-0.0236,0.2771
19,9,1996,0.1683,0.0916,0.0,-0.0341,-0.0151,-0.0246,-0.0914,,,0.2323,0.0129,0.0097,0.3574,0.2248,-0.0229,0.2487
19,10,1997,0.2669,0.1629,0.0,0.0464,0.0732,-0.0099,-0.252,,,0.2055,-0.0286,-0.1585,0.1482,0.2058,-0.0263,0.2197
20,1,1989,0.2162,-0.0107,0.0,0.0886,0.0725,-0.0344,-0.1013,,,0.1383,0.0249,0.5259,0.1671,-0.0196,0.2733,0.151
20,2,1990,-0.0982,-0.3295,0.0,-0.0117,-0.0113,-0.0762,-0.0987,,,0.3196,-0.2856,-0.1679,-0.1666,0.0608,0.0791,0.3596
20,3,1991,0.2358,0.388,0.0,0.0913,0.1286,-0.0527,-0.1323,,,0.4264,0.0676,0.5175,0.5657,0.163,0.0418,0.4779
20,4,1992,0.0393,0.2135,0.0,0.0573,0.0762,-0.0252,-0.0886,,,0.4495,-0.1477,0.0771,0.0525,0.247,0.0336,0.4965
20,5,1993,0.0677,0.2207,0.0,0.1088,0.1211,-0.0082,0.1425,,,0.4158,0.2907,0.6975,0.0736,0.2845,0.0221,0.4538
20,6,1994,-0.028,-0.0888,0.0,-0.1179,-0.0501,-0.0166,-0.0616,,,0.3526,0.0365,-0.111,-0.0264,0.2762,-0.0001,0.3824
20,7,1995,0.3006,0.2539,0.0,0.1705,0.1498,-0.0351,-0.0428,,,0.2942,0.0574,-0.1014,0.3512,0.253,-0.0186,0.3179
20,8,1996,0.1683,0.0916,0.0,-0.0341,-0.0151,-0.0246,-0.0914,,,0.2633,0.0129,0.0097,0.3574,0.2431,-0.0191,0.2829
20,9,1997,0.2669,0.1629,0.0,0.0464,0.0732,-0.0099,-0.252,,,0.2317,-0.0286,-0.1585,0.1482,0.2243,-0.0233,0.2481
20,10,1998,0.2249,-0.1741,0.0,0.0968,0.0272,0.0158,-0.0535,,,0.2087,0.1484,-0.2875,0.7685,0.209,-0.0237,0.2229
21,1,1990,-0.0982,-0.3295,0.0,-0.0117,-0.0113,-0.0762,-0.0987,,,0.1447,-0.2856,-0.1679,-0.1666,-0.014,0.2806,0.1576
21,2,1991,0.2358,0.388,0.0,0.0913,0.1286,-0.0527,-0.1323,,,0.3462,0.0676,0.5175,0.5657,0.0822,0.1008,0.387
21,3,1992,0.0393,0.2135,0.0,0.0573,0.0762,-0.0252,-0.0886,,,0.4533,-0.1477,0.0771,0.0525,0.185,0.0615,0.5058
21,4,1993,0.0677,0.2207,0.0,0.1088,0.1211,-0.0082,0.1425,,,0.4555,0.2907,0.6975,0.0736,0.2522,0.038,0.5027
21,5,1994,-0.028,-0.0888,0.0,-0.1179,-0.0501,-0.0166,-0.0616,,,0.3988,0.0365,-0.111,-0.0264,0.2691,0.0099,0.4364
21,6,1995,0.3006,0.2539,0.0,0.1705,0.1498,-0.0351,-0.0428,,,0.3367,0.0574,-0.1014,0.3512,0.2612,-0.0118,0.3661
21,7,1996,0.1683,0.0916,0.0,-0.0341,-0.0151,-0.0246,-0.0914,,,0.3002,0.0129,0.0097,0.3574,0.2587,-0.0141,0.324
21,8,1997,0.2669,0.1629,0.0,0.0464,0.0732,-0.0099,-0.252,,,0.2627,-0.0286,-0.1585,0.1482,0.2425,-0.0196,0.2823
21,9,1998,0.2249,-0.1741,0.0,0.0968,0.0272,0.0158,-0.0535,,,0.235,0.1484,-0.2875,0.7685,0.2275,-0.0207,0.2515
21,10,1999,0.1553,0.3211,0.0,-0.1232,-0.0356,0.0291,-0.0362,,,0.2103,0.2166,0.5903,0.93,0.2106,-0.0224,0.2246
22,1,1991,0.2358,0.388,0.0,0.0913,0.1286,-0.0527,-0.1323,,,0.1678,0.0676,0.5175,0.5657,0.0058,0.3063,0.1809
22,2,1992,0.0393,0.2135,0.0,0.0573,0.0762,-0.0252,-0.0886,,,0.3716,-0.1477,0.0771,0.0525,0.1026,0.1215,0.4131
22,3,1993,0.0677,0.2207,0.0,0.1088,0.1211,-0.0082,0.1425,,,0.4593,0.2907,0.6975,0.0736,0.1899,0.0659,0.512
22,4,1994,-0.028,-0.0888,0.0,-0.1179,-0.0501,-0.0166,-0.0616,,,0.4381,0.0365,-0.111,-0.0264,0.2372,0.0255,0.4847
22,5,1995,0.3006,0.2539,0.0,0.1705,0.1498,-0.0351,-0.0428,,,0.3824,0.0574,-0.1014,0.3512,0.2541,-0.002,0.4195
22,6,1996,0.1683,0.0916,0.0,-0.0341,-0.0151,-0.0246,-0.0914,,,0.3428,0.0129,0.0097,0.3574,0.2669,-0.0073,0.3723
22,7,1997,0.2669,0.1629,0.0,0.0464,0.0732,-0.0099,-0.252,,,0.2995,-0.0286,-0.1585,0.1482,0.2581,-0.0146,0.3233
22,8,1998,0.2249,-0.1741,0.0,0.0968,0.0272,0.0158,-0.0535,,,0.2661,0.1484,-0.2875,0.7685,0.2458,-0.017,0.2857
22,9,1999,0.1553,0.3211,0.0,-0.1232,-0.0356,0.0291,-0.0362,,,0.2366,0.2166,0.5903,0.93,0.2292,-0.0194,0.2532
22,10,2000,-0.1403,-0.1428,0.0,0.1024,0.0337,0.0328,-0.1064,,,0.1968,-0.1869,-0.3443,-0.4031,0.1971,-0.0333,0.2109
23,1,1992,0.0393,0.2135,0.0,0.0573,0.0762,-0.0252,-0.0886,,,0.1898,-0.1477,0.0771,0.0525,0.0248,0.3309,0.2031
23,2,1993,0.0677,0.2207,0.0,0.1088,0.1211,-0.0082,0.1425,,,0.3773,0.2907,0.6975,0.0736,0.1072,0.1262,0.419
23,3,1994,-0.028,-0.0888,0.0,-0.1179,-0.0501,-0.0166,-0.0616,,,0.4418,0.0365,-0.111,-0.0264,0.1756,0.0531,0.4939
23,4,1995,0.3006,0.2539,0.0,0.1705,0.1498,-0.0351,-0.0428,,,0.4212,0.0574,-0.1014,0.3512,0.2227,0.0135,0.4672
23,5,1996,0.1683,0.0916,0.0,-0.0341,-0.0151,-0.0246,-0.0914,,,0.3887,0.0129,0.0097,0.3574,0.2599,0.0026,0.426
23,6,1997,0.2669,0.1629,0.0,0.0464,0.0732,-0.0099,-0.252,,,0.3422,-0.0286,-0.1585,0.1482,0.2663,-0.0078,0.3717
23,7,1998,0.2249,-0.1741,0.0,0.0968,0.0272,0.0158,-0.0535,,,0.303,0.1484,-0.2875,0.7685,0.2615,-0.0119,0.3269
23,8,1999,0.1553,0.3211,0.0,-0.1232,-0.0356,0.0291,-0.0362,,,0.2678,0.2166,0.5903,0.93,0.2475,-0.0157,0.2875
23,9,2000,-0.1403,-0.1428,0.0,0.1024,0.0337,0.0328,-0.1064,,,0.2228,-0.1869,-0.3443,-0.4031,0.2155,-0.0303,0.2392
23,10,2001,-0.1475,0.2779,0.0,0.021,0.0497,0.0317,-0.0256,,,0.2249,-0.238,-0.0558,-0.3486,0.2251,-0.0106,0.2393
24,1,1993,0.0677,0.2207,0.0,0.1088,0.1211,-0.0082,0.1425,,,0.1948,0.2907,0.6975,0.0736,0.029,0.3365,0.2082
24,2,1994,-0.028,-0.0888,0.0,-0.1179,-0.0501,-0.0166,-0.0616,,,0.3608,0.0365,-0.111,-0.0264,0.0939,0.1127,0.402
24,3,1995,0.3006,0.2539,0.0,0.1705,0.1498,-0.0351,-0.0428,,,0.4249,0.0574,-0.1014,0.3512,0.1618,0.0408,0.4763
24,4,1996,0.1683,0.0916,0.0,-0.0341,-0.0151,-0.0246,-0.0914,,,0.4277,0.0129,0.0097,0.3574,0.2283,0.0181,0.474
24,5,1997,0.2669,0.1629,0.0,0.0464,0.0732,-0.0099,-0.252,,,0.3881,-0.0286,-0.1585,0.1482,0.2593,0.0021,0.4253
24,6,1998,0.2249,-0.1741,0.0,0.0968,0.0272,0.0158,-0.0535,,,0.3458,0.1484,-0.2875,0.7685,0.2697,-0.0052,0.3754
24,7,1999,0.1553,0.3211,0.0,-0.1232,-0.0356,0.0291,-0.0362,,,0.3048,0.2166,0.5903,0.93,0.2632,-0.0106,0.3287
24,8,2000,-0.1403,-0.1428,0.0,0.1024,0.0337,0.0328,-0.1064,,,0.2536,-0.1869,-0.3443,-0.4031,0.2336,-0.0266,0.2731
24,9,2001,-0.1475,0.2779,0.0,0.021,0.0497,0.0317,-0.0256,,,0.2515,-0.238,-0.0558,-0.3486,0.2439,-0.0076,0.2682
24,10,2002,-0.2321,-0.0511,0.0,0.133,0.1036,0.0782,0.2358,,,0.2464,-0.17,-0.0749,-0.3857,0.2467,0.0068,0.2611
25,1,1994,-0.028,-0.0888,0.0,-0.1179,-0.0501,-0.0166,-0.0616,,,0.1804,0.0365,-0.111,-0.0264,0.0167,0.3205,0.1937
25,2,1995,0.3006,0.2539,0.0,0.1705,0.1498,-0.0351,-0.0428,,,0.3448,0.0574,-0.1014,0.3512,0.0811,0.0996,0.3855
25,3,1996,0.1683,0.0916,0.0,-0.0341,-0.0151,-0.0246,-0.0914,,,0.4314,0.0129,0.0097,0.3574,0.1671,0.0455,0.4831
25,4,1997,0.2669,0.1629,0.0,0.0464,0.0732,-0.0099,-0.252,,,0.427,-0.0286,-0.1585,0.1482,0.2277,0.0176,0.4733
25,5,1998,0.2249,-0.1741,0.0,0.0968,0.0272,0.0158,-0.0535,,,0.3918,0.1484,-0.2875,0.7685,0.2626,0.0048,0.4291
25,6,1999,0.1553,0.3211,0.0,-0.1232,-0.0356,0.0291,-0.0362,,,0.3476,0.2166,0.5903,0.93,0.2714,-0.0038,0.3772
25,7,2000,-0.1403,-0.1428,0.0,0.1024,0.0337,0.0328,-0.1064,,,0.2902,-0.1869,-0.3443,-0.4031,0.2491,-0.0216,0.3138
25,8,2001,-0.1475,0.2779,0.0,0.021,0.0497,0.0317,-0.0256,,,0.283,-0.238,-0.0558,-0.3486,0.2625,-0.0039,0.3029
25,9,2002,-0.2321,-0.0511,0.0,0.133,0.1036,0.0782,0.2358,,,0.2735,-0.17,-0.0749,-0.3857,0.2658,0.0098,0.2905
25,10,2003,0.2708,0.8999,0.0,-0.0062,0.112,0.0871,0.1869,,,0.2538,0.3778,0.5472,0.4763,0.2541,0.0128,0.2686
26,1,1995,0.3006,0.2539,0.0,0.1705,0.1498,-0.0351,-0.0428,,,0.1666,0.0574,-0.1014,0.3512,0.0047,0.305,0.1796
26,2,1996,0.1683,0.0916,0.0,-0.0341,-0.0151,-0.0246,-0.0914,,,0.3509,0.0129,0.0097,0.3574,0.086,0.1047,0.3919
26,3,1997,0.2669,0.1629,0.0,0.0464,0.0732,-0.0099,-0.252,,,0.4307,-0.0286,-0.1585,0.1482,0.1666,0.045,0.4824
26,4,1998,0.2249,-0.1741,0.0,0.0968,0.0272,0.0158,-0.0535,,,0.4308,0.1484,-0.2875,0.7685,0.231,0.0203,0.4772
26,5,1999,0.1553,0.3211,0.0,-0.1232,-0.0356,0.0291,-0.0362,,,0.3936,0.2166,0.5903,0.93,0.2643,0.0061,0.431
26,6,2000,-0.1403,-0.1428,0.0,0.1024,0.0337,0.0328,-0.1064,,,0.3325,-0.1869,-0.3443,-0.4031,0.2572,-0.0149,0.3618
26,7,2001,-0.1475,0.2779,0.0,0.021,0.0497,0.0317,-0.0256,,,0.3204,-0.238,-0.0558,-0.3486,0.2783,0.0013,0.3446
26,8,2002,-0.2321,-0.0511,0.0,0.133,0.1036,0.0782,0.2358,,,0.3056,-0.17,-0.0749,-0.3857,0.2847,0.0137,0.3259
26,9,2003,0.2708,0.8999,0.0,-0.0062,0.112,0.0871,0.1869,,,0.2811,0.3778,0.5472,0.4763,0.2733,0.0158,0.2982
26,10,2004,0.0924,0.159,0.0,0.0308,0.0886,0.121,0.0324,,,0.2494,0.1907,0.2425,0.0895,0.2497,0.0092,0.2641
27,1,1996,0.1683,0.0916,0.0,-0.0341,-0.0151,-0.0246,-0.0914,,,0.1719,0.0129,0.0097,0.3574,0.0093,0.3109,0.185
27,2,1997,0.2669,0.1629,0.0,0.0464,0.0732,-0.0099,-0.252,,,0.3503,-0.0286,-0.1585,0.1482,0.0855,0.1041,0.3912
27,3,1998,0.2249,-0.1741,0.0,0.0968,0.0272,0.0158,-0.0535,,,0.4345,0.1484,-0.2875,0.7685,0.1697,0.0478,0.4864
27,4,1999,0.1553,0.3211,0.0,-0.1232,-0.0356,0.0291,-0.0362,,,0.4327,0.2166,0.5903,0.93,0.2326,0.0217,0.4792
27,5,2000,-0.1403,-0.1428,0.0,0.1024,0.0337,0.0328,-0.1064,,,0.3781,-0.1869,-0.3443,-0.4031,0.2502,-0.0051,0.415
27,6,2001,-0.1475,0.2779,0.0,0.021,0.0497,0.0317,-0.0256,,,0.3637,-0.238,-0.0558,-0.3486,0.2867,0.0081,0.3937
27,7,2002,-0.2321,-0.0511,0.0,0.133,0.1036,0.0782,0.2358,,,0.3437,-0.17,-0.0749,-0.3857,0.3009,0.0189,0.3683
27,8,2003,0.2708,0.8999,0.0,-0.0062,0.112,0.0871,0.1869,,,0.3133,0.3778,0.5472,0.4763,0.2923,0.0197,0.3337
27,9,2004,0.0924,0.159,0.0,0.0308,0.0886,0.121,0.0324,,,0.2765,0.1907,0.2425,0.0895,0.2688,0.0122,0.2936
27,10,2005,0.0163,0.0076,0.0,-0.0027,0.0208,0.1004,0.1417,,,0.2278,0.1054,0.3043,-0.0161,0.2281,-0.0082,0.2423
28,1,1997,0.2669,0.1629,0.0,0.0464,0.0732,-0.0099,-0.252,,,0.1713,-0.0286,-0.1585,0.1482,0.0089,0.3103,0.1845
28,2,1998,0.2249,-0.1741,0.0,0.0968,0.0272,0.0158,-0.0535,,,0.3539,0.1484,-0.2875,0.7685,0.0884,0.1071,0.3949
28,3,1999,0.1553,0.3211,0.0,-0.1232,-0.0356,0.0291,-0.0362,,,0.4364,0.2166,0.5903,0.93,0.1713,0.0492,0.4883
28,4,2000,-0.1403,-0.1428,0.0,0.1024,0.0337,0.0328,-0.1064,,,0.4167,-0.1869,-0.3443,-0.4031,0.2189,0.0103,0.4627
28,5,2001,-0.1475,0.2779,0.0,0.021,0.0497,0.0317,-0.0256,,,0.4103,-0.238,-0.0558,-0.3486,0.2795,0.0182,0.4482
28,6,2002,-0.2321,-0.0511,0.0,0.133,0.1036,0.0782,0.2358,,,0.3878,-0.17,-0.0749,-0.3857,0.3093,0.0259,0.4183
28,7,2003,0.2708,0.8999,0.0,-0.0062,0.112,0.0871,0.1869,,,0.3516,0.3778,0.5472,0.4763,0.3086,0.0249,0.3764
28,8,2004,0.0924,0.159,0.0,0.0308,0.0886,0.121,0.0324,,,0.3087,0.1907,0.2425,0.0895,0.2878,0.0161,0.329
28,9,2005,0.0163,0.0076,0.0,-0.0027,0.0208,0.1004,0.1417,,,0.2545,0.1054,0.3043,-0.0161,0.2469,-0.0052,0.2713
28,10,2006,0.1039,0.1312,0.0,-0.0264,0.0045,-0.0286,0.1764,,,0.2093,0.2113,0.2656,0.0197,0.2096,-0.0232,0.2235
29,1,1998,0.2249,-0.1741,0.0,0.0968,0.0272,0.0158,-0.0535,,,0.1745,0.1484,-0.2875,0.7685,0.0115,0.3138,0.1876
29,2,1999,0.1553,0.3211,0.0,-0.1232,-0.0356,0.0291,-0.0362,,,0.3557,0.2166,0.5903,0.93,0.0898,0.1086,0.3968
29,3,2000,-0.1403,-0.1428,0.0,0.1024,0.0337,0.0328,-0.1064,,,0.4204,-0.1869,-0.3443,-0.4031,0.1582,0.0375,0.4717
29,4,2001,-0.1475,0.2779,0.0,0.021,0.0497,0.0317,-0.0256,,,0.4499,-0.238,-0.0558,-0.3486,0.2474,0.0339,0.4969
29,5,2002,-0.2321,-0.0511,0.0,0.133,0.1036,0.0782,0.2358,,,0.4352,-0.17,-0.0749,-0.3857,0.302,0.0361,0.4737
29,6,2003,0.2708,0.8999,0.0,-0.0062,0.112,0.0871,0.1869,,,0.396,0.3778,0.5472,0.4763,0.3171,0.032,0.4267
29,7,2004,0.0924,0.159,0.0,0.0308,0.0886,0.121,0.0324,,,0.3468,0.1907,0.2425,0.0895,0.3039,0.0213,0.3715
29,8,2005,0.0163,0.0076,0.0,-0.0027,0.0208,0.1004,0.1417,,,0.2861,0.1054,0.3043,-0.0161,0.2655,-0.0015,0.3061
29,9,2006,0.1039,0.1312,0.0,-0.0264,0.0045,-0.0286,0.1764,,,0.2356,0.2113,0.2656,0.0197,0.2281,-0.0202,0.2521
29,10,2007,0.0107,-0.1295,0.0,0.0561,0.0046,-0.0935,0.2641,,,0.2136,0.0697,0.3398,0.1371,0.2139,-0.0197,0.2279
30,1,1999,0.1553,0.3211,0.0,-0.1232,-0.0356,0.0291,-0.0362,,,0.176,0.2166,0.5903,0.93,0.0129,0.3156,0.1892
30,2,2000,-0.1403,-0.1428,0.0,0.1024,0.0337,0.0328,-0.1064,,,0.3406,-0.1869,-0.3443,-0.4031,0.0777,0.0962,0.3812
30,3,2001,-0.1475,0.2779,0.0,0.021,0.0497,0.0317,-0.0256,,,0.4537,-0.238,-0.0558,-0.3486,0.1853,0.0618,0.5062
30,4,2002,-0.2321,-0.0511,0.0,0.133,0.1036,0.0782,0.2358,,,0.4754,-0.17,-0.0749,-0.3857,0.2694,0.0522,0.5233
30,5,2003,0.2708,0.8999,0.0,-0.0062,0.112,0.0871,0.1869,,,0.4437,0.3778,0.5472,0.4763,0.3098,0.0423,0.4824
30,6,2004,0.0924,0.159,0.0,0.0308,0.0886,0.121,0.0324,,,0.391,0.1907,0.2425,0.0895,0.3124,0.0283,0.4216
30,7,2005,0.0163,0.0076,0.0,-0.0027,0.0208,0.1004,0.1417,,,0.3236,0.1054,0.3043,-0.0161,0.2814,0.0037,0.3478
30,8,2006,0.1039,0.1312,0.0,-0.0264,0.0045,-0.0286,0.1764,,,0.2667,0.2113,0.2656,0.0197,0.2464,-0.0165,0.2864
30,9,2007,0.0107,-0.1295,0.0,0.0561,0.0046,-0.0935,0.2641,,,0.2399,0.0697,0.3398,0.1371,0.2325,-0.0168,0.2565
30,10,2008,-0.3741,-0.4559,0.0,0.1848,-0.0484,-0.1319,0.0291,,,0.2494,-0.4383,-0.5381,-0.4268,0.2497,0.0092,0.2641
31,1,2000,-0.1403,-0.1428,0.0,0.1024,0.0337,0.0328,-0.1064,,,0.1629,-0.1869,-0.3443,-0.4031,0.0016,0.3009,0.176
31,2,2001,-0.1475,0.2779,0.0,0.021,0.0497,0.0317,-0.0256,,,0.372,-0.238,-0.0558,-0.3486,0.1029,0.1219,0.4135
31,3,2002,-0.2321,-0.0511,0.0,0.133,0.1036,0.0782,0.2358,,,0.4793,-0.17,-0.0749,-0.3857,0.2062,0.0805,0.5327
31,4,2003,0.2708,0.8999,0.0,-0.0062,0.112,0.0871,0.1869,,,0.4842,0.3778,0.5472,0.4763,0.2769,0.0584,0.5323
31,5,2004,0.0924,0.159,0.0,0.0308,0.0886,0.121,0.0324,,,0.4386,0.1907,0.2425,0.0895,0.3051,0.0386,0.4772
31,6,2005,0.0163,0.0076,0.0,-0.0027,0.0208,0.1004,0.1417,,,0.367,0.1054,0.3043,-0.0161,0.2898,0.0106,0.3971
31,7,2006,0.1039,0.1312,0.0,-0.0264,0.0045,-0.0286,0.1764,,,0.3036,0.2113,0.2656,0.0197,0.2621,-0.0115,0.3275
31,8,2007,0.0107,-0.1295,0.0,0.0561,0.0046,-0.0935,0.2641,,,0.2712,0.0697,0.3398,0.1371,0.2509,-0.013,0.2909
31,9,2008,-0.3741,-0.4559,0.0,0.1848,-0.0484,-0.1319,0.0291,,,0.2765,-0.4383,-0.5381,-0.4268,0.2688,0.0122,0.2936
31,10,2009,0.2575,0.4726,0.0,-0.1125,0.2003,-0.0399,0.2485,,,0.2646,0.3226,0.7875,0.5331,0.2649,0.0215,0.2795
32,1,2001,-0.1475,0.2779,0.0,0.021,0.0497,0.0317,-0.0256,,,0.1901,-0.238,-0.0558,-0.3486,0.025,0.3313,0.2035
32,2,2002,-0.2321,-0.0511,0.0,0.133,0.1036,0.0782,0.2358,,,0.3961,-0.17,-0.0749,-0.3857,0.1223,0.1416,0.4384
32,3,2003,0.2708,0.8999,0.0,-0.0062,0.112,0.0871,0.1869,,,0.4881,0.3778,0.5472,0.4763,0.2133,0.0869,0.5418
32,4,2004,0.0924,0.159,0.0,0.0308,0.0886,0.121,0.0324,,,0.4789,0.1907,0.2425,0.0895,0.2724,0.0547,0.5269
32,5,2005,0.0163,0.0076,0.0,-0.0027,0.0208,0.1004,0.1417,,,0.4138,0.1054,0.3043,-0.0161,0.2826,0.0206,0.4517
32,6,2006,0.1039,0.1312,0.0,-0.0264,0.0045,-0.0286,0.1764,,,0.3464,0.2113,0.2656,0.0197,0.2703,-0.0047,0.376
32,7,2007,0.0107,-0.1295,0.0,0.0561,0.0046,-0.0935,0.2641,,,0.3083,0.0697,0.3398,0.1371,0.2666,-0.008,0.3322
32,8,2008,-0.3741,-0.4559,0.0,0.1848,-0.0484,-0.1319,0.0291,,,0.3087,-0.4383,-0.5381,-0.4268,0.2878,0.0161,0.329
32,9,2009,0.2575,0.4726,0.0,-0.1125,0.2003,-0.0399,0.2485,,,0.2921,0.3226,0.7875,0.5331,0.2843,0.0246,0.3093
32,10,2010,0.1466,0.2806,0.0,0.0831,0.0926,-0.0425,0.2906,,,0.2647,0.0806,0.1903,0.1905,0.265,0.0216,0.2796
33,1,2002,-0.2321,-0.0511,0.0,0.133,0.1036,0.0782,0.2358,,,0.2111,-0.17,-0.0749,-0.3857,0.0431,0.3548,0.2247
33,2,2003,0.2708,0.8999,0.0,-0.0062,0.112,0.0871,0.1869,,,0.4044,0.3778,0.5472,0.4763,0.129,0.1484,0.447
33,3,2004,0.0924,0.159,0.0,0.0308,0.0886,0.121,0.0324,,,0.4828,0.1907,0.2425,0.0895,0.209,0.0831,0.5364
33,4,2005,0.0163,0.0076,0.0,-0.0027,0.0208,0.1004,0.1417,,,0.4534,0.1054,0.3043,-0.0161,0.2504,0.0365,0.5005
33,5,2006,0.1039,0.1312,0.0,-0.0264,0.0045,-0.0286,0.1764,,,0.3924,0.2113,0.2656,0.0197,0.2632,0.0053,0.4298
33,6,2007,0.0107,-0.1295,0.0,0.0561,0.0046,-0.0935,0.2641,,,0.3512,0.0697,0.3398,0.1371,0.2748,-0.0011,0.3809
33,7,2008,-0.3741,-0.4559,0.0,0.1848,-0.0484,-0.1319,0.0291,,,0.3468,-0.4383,-0.5381,-0.4268,0.3039,0.0213,0.3715
