Series,Asset,Mean Return,Std Deviation
29-36,S&P 500 (includes dividends),0.082595,0.17464608867499348
29-36,US Small cap (bottom decile),0.13384,0.2992218370865898
29-36,US T. Bond (10-year),0.05853500000000002,0.08763726841811922
29-36,Baa Corporate Bond,0.07471499999999999,0.0528716049053096
29-36,Real Estate,0.04028999999999999,0.0753001705456935
29-36,Gold*,0.12001499999999998,0.15230537978195752
29-36,3-month T.Bill,0.0245,0.020493079704853385
29-36,Bitcoin*,0.37723,0.09374020145285081
29-36,International Stocks,0.09214,0.21045906815440635
29-36,Emerging Markets,0.16977499999999998,0.3395819440290168
29-36,NASDAQ 100,0.14848,0.3786312420729227
29-36,Ethereum,0.25493,0.08687362933413229
29-36,XRP,0.09131999999999998,0.10579784894838487
29-36,SOL,0.40798999999999996,0.10759508353080079
