Series,Asset,Mean Return,Std Deviation
39-43,S&P 500 (includes dividends),0.13621,0.1589783629766543
39-43,US Small cap (bottom decile),0.12933999999999996,0.24184483150631061
39-43,US T. Bond (10-year),0.034394999999999995,0.08255924491571269
39-43,Baa Corporate Bond,0.06930500000000002,0.06899340529126106
39-43,Real Estate,0.04519,0.065763106758473
39-43,Gold*,0.04143500000000001,0.15558321609858483
39-43,3-month T.Bill,0.004535,0.006450318229603707
39-43,Bitcoin*,0.37723,0.09374020145285081
39-43,International Stocks,0.07106999999999998,0.1789642337098908
39-43,Emerging Markets,0.073275,0.27016201157823805
39-43,NASDAQ 100,0.18794,0.2078133889612961
39-43,Ethereum,0.25493,0.08687362933413229
39-43,XRP,0.09131999999999998,0.10579784894838487
39-43,SOL,0.40798999999999996,0.10759508353080079
