Series,Asset,Mean Return,Std Deviation
21-43,S&P 500 (includes dividends),0.15004500000000004,0.1260616368665491
21-43,US Small cap (bottom decile),0.12471000000000002,0.20910574987689587
21-43,US T. Bond (10-year),0.026425000000000004,0.08932607844002603
21-43,Baa Corporate Bond,0.053000000000000005,0.07256330811236852
21-43,Real Estate,0.025490000000000002,0.04303724091136835
21-43,Gold*,-0.025265000000000003,0.12548289577300545
21-43,3-month T.Bill,0.0018400000000000007,0.022669139699971898
21-43,Bitcoin*,0.343885,0.10072483243183407
21-43,International Stocks,0.06301000000000001,0.14703908145008324
21-43,Emerging Markets,0.086925,0.2749997222486636
21-43,NASDAQ 100,0.26617,0.28428806943143536
21-43,Ethereum,0.224355,0.09010035034104444
21-43,XRP,0.06416999999999999,0.09996565778727264
21-43,SOL,0.37396,0.11421362901436755
