Series,Asset,Mean Return,Std Deviation
37-43,S&P 500 (includes dividends),0.13006500000000001,0.15890268877523753
37-43,US Small cap (bottom decile),0.117515,0.2468325647606405
37-43,US T. Bond (10-year),0.038735,0.08370808471926963
37-43,Baa Corporate Bond,0.06395000000000002,0.06804392930886248
37-43,Real Estate,0.037595,0.06931440554307217
37-43,Gold*,0.058614999999999993,0.17147402833880368
37-43,3-month T.Bill,0.008455,0.01416747479635179
37-43,Bitcoin*,0.37723,0.09374020145285081
37-43,International Stocks,0.07675,0.1794067108408625
37-43,Emerging Markets,0.084785,0.27710235288370294
37-43,NASDAQ 100,0.18196500000000002,0.2053741624578495
37-43,Ethereum,0.25493,0.08687362933413229
37-43,XRP,0.09131999999999998,0.10579784894838487
37-43,SOL,0.40798999999999996,0.10759508353080079
