Series,Asset,Mean Return,Std Deviation
26-40,S&P 500 (includes dividends),0.11345999999999998,0.15850844373989073
26-40,US Small cap (bottom decile),0.15808,0.2687174011563273
26-40,US T. Bond (10-year),0.031380000000000005,0.08382643472016889
26-40,Baa Corporate Bond,0.06593,0.06635482848412687
26-40,Real Estate,0.02988,0.04941588919834548
26-40,Gold*,0.016510000000000004,0.154088726661656
26-40,3-month T.Bill,0.0,0.0
26-40,Bitcoin*,0.34929,0.09263577744671815
26-40,International Stocks,0.05664,0.17817351211965438
26-40,Emerging Markets,0.07392,0.3043460350532459
26-40,NASDAQ 100,0.19211,0.3451850699643827
26-40,Ethereum,0.22990000000000005,0.09184406120673981
26-40,XRP,0.069025,0.10210732679005227
26-40,SOL,0.379385,0.10562245213370516
