Series,Asset,Mean Return,Std Deviation
34-43,S&P 500 (includes dividends),0.10280500000000001,0.14913759974565347
34-43,US Small cap (bottom decile),0.126705,0.28249218242560087
34-43,US T. Bond (10-year),0.018395,0.0807890526390537
34-43,Baa Corporate Bond,0.04996,0.06351220686649639
34-43,Real Estate,0.022295000000000002,0.06874590494981081
34-43,Gold*,0.07492499999999999,0.14257743556250038
34-43,3-month T.Bill,-0.011285,0.017353909767269343
34-43,Bitcoin*,0.34691,0.09636439558697033
34-43,International Stocks,0.079235,0.18128554177841855
34-43,Emerging Markets,0.125905,0.28256817244507093
34-43,NASDAQ 100,0.15505,0.21123718148589576
34-43,Ethereum,0.22710499999999997,0.08656626591656154
34-43,XRP,0.067335,0.10672422541051159
34-43,SOL,0.37702,0.10980011312428263
