Series,Asset,Mean Return,Std Deviation
38-39,S&P 500 (includes dividends),0.07542499999999999,0.17756373466567169
38-39,US Small cap (bottom decile),0.07980499999999999,0.2784525783589314
38-39,US T. Bond (10-year),0.029245,0.099060409400155
38-39,Baa Corporate Bond,0.05608,0.06541555906985014
38-39,Real Estate,-0.008204999999999999,0.06896782220717138
38-39,Gold*,0.04834000000000001,0.1631058532622942
38-39,3-month T.Bill,-0.011985,0.011509185119080462
38-39,Bitcoin*,0.35399,0.09078346649844167
38-39,International Stocks,0.023805,0.2031380953025746
38-39,Emerging Markets,0.057050000000000003,0.3334512518621291
38-39,NASDAQ 100,0.12239999999999998,0.23390674930070116
38-39,Ethereum,0.233945,0.08728653646106266
38-39,XRP,0.07289,0.10312323185087063
38-39,SOL,0.38421,0.10418409768542565
