Series,Asset,Mean Return,Std Deviation
41-42,S&P 500 (includes dividends),0.14182,0.11848102490761082
41-42,US Small cap (bottom decile),0.10810499999999998,0.20520920127877718
41-42,US T. Bond (10-year),0.044945,0.06998679931920997
41-42,Baa Corporate Bond,0.07262500000000002,0.06415023382654189
41-42,Real Estate,0.045845000000000004,0.04257750178080834
41-42,Gold*,0.04371499999999999,0.15235006183820624
41-42,3-month T.Bill,0.005775000000000001,0.007765027874691554
41-42,Bitcoin*,0.37723,0.09374020145285081
41-42,International Stocks,0.069265,0.14361851616073232
41-42,Emerging Markets,0.05469500000000001,0.17999456855840487
41-42,NASDAQ 100,0.18861,0.14997950351192732
41-42,Ethereum,0.25493,0.08687362933413229
41-42,XRP,0.09131999999999998,0.10579784894838487
41-42,SOL,0.40798999999999996,0.10759508353080079
