Series,Asset,Mean Return,Std Deviation
27-39,S&P 500 (includes dividends),0.08356500000000001,0.1837290260854713
27-39,US Small cap (bottom decile),0.131895,0.2933837804059099
27-39,US T. Bond (10-year),0.03291999999999999,0.08468192872526924
27-39,Baa Corporate Bond,0.059614999999999994,0.06375800692751006
27-39,Real Estate,0.028795000000000005,0.0621016100732035
27-39,Gold*,0.028600000000000004,0.15534586200509257
27-39,3-month T.Bill,0.0,0.0
27-39,Bitcoin*,0.35121500000000005,0.09307143422350948
27-39,International Stocks,0.04463,0.20582140214017433
27-39,Emerging Markets,0.07524000000000002,0.3326620339655628
27-39,NASDAQ 100,0.15386499999999997,0.3689787874019746
27-39,Ethereum,0.23181,0.09423177416963928
27-39,XRP,0.0703,0.09918755758131846
27-39,SOL,0.38134999999999997,0.1059630894028174
