Series,Asset,Mean Return,Std Deviation
27-42,S&P 500 (includes dividends),0.102125,0.1557550062556071
27-42,US Small cap (bottom decile),0.13023500000000002,0.2609108141128931
27-42,US T. Bond (10-year),0.033375,0.07247172134520362
27-42,Baa Corporate Bond,0.056400000000000006,0.05775957428039642
27-42,Real Estate,0.046595000000000004,0.04390008362298714
27-42,Gold*,0.01899,0.1461055887111495
27-42,3-month T.Bill,0.0,0.0
27-42,Bitcoin*,0.3494050000000001,0.09294364152538892
27-42,International Stocks,0.05292,0.1709929195210018
27-42,Emerging Markets,0.06269500000000001,0.2592595539020186
27-42,NASDAQ 100,0.17869,0.3452823617974441
27-42,Ethereum,0.22992500000000007,0.09083550705591543
27-42,XRP,0.06917000000000001,0.1030638744203143
27-42,SOL,0.379515,0.1060008752446487
