Series,Asset,Mean Return,Std Deviation
26-36,S&P 500 (includes dividends),0.09110500000000002,0.19004148432160253
26-36,US Small cap (bottom decile),0.13587500000000002,0.2910648288702418
26-36,US T. Bond (10-year),0.044825,0.09572092591432
26-36,Baa Corporate Bond,0.06155499999999999,0.059530261875346796
26-36,Real Estate,0.016255000000000002,0.06597097029036811
26-36,Gold*,0.04684500000000001,0.1541500993563707
26-36,3-month T.Bill,0.0032949999999999993,0.019751894645964045
26-36,Bitcoin*,0.34668499999999997,0.09333795569694148
26-36,International Stocks,0.051355,0.19995145588498803
26-36,Emerging Markets,0.08499,0.32570984811315534
26-36,NASDAQ 100,0.16111000000000003,0.376590106502799
26-36,Ethereum,0.22732499999999994,0.08921912631269148
26-36,XRP,0.066765,0.09997970465102037
26-36,SOL,0.376745,0.10669702543577354
