Series,Asset,Mean Return,Std Deviation
20-27,S&P 500 (includes dividends),0.15242499999999998,0.17349259312264906
20-27,US Small cap (bottom decile),0.16066,0.26479670732568844
20-27,US T. Bond (10-year),0.08367999999999999,0.0846851605716883
20-27,Baa Corporate Bond,0.09740499999999999,0.05791731379166428
20-27,Real Estate,0.053384999999999995,0.04216908664437793
20-27,Gold*,0.003314999999999997,0.12178279316277121
20-27,3-month T.Bill,0.04393,0.01827319290511016
20-27,Bitcoin*,0.37723,0.09374020145285081
20-27,International Stocks,0.07433000000000001,0.17532807173080442
20-27,Emerging Markets,0.135215,0.34123416759108244
20-27,NASDAQ 100,0.24855,0.40026166638706157
20-27,Ethereum,0.25493,0.08687362933413229
20-27,XRP,0.09131999999999998,0.10579784894838487
20-27,SOL,0.40798999999999996,0.10759508353080079
