Series,Asset,Mean Return,Std Deviation
28-30,S&P 500 (includes dividends),0.018299999999999993,0.18916762268867315
28-30,US Small cap (bottom decile),0.13044999999999998,0.32867645184892696
28-30,US T. Bond (10-year),0.032075,0.07921190683357222
28-30,Baa Corporate Bond,0.04056,0.050505564049914346
28-30,Real Estate,0.034195,0.0678381081771347
28-30,Gold*,0.059885,0.14093089861421634
28-30,3-month T.Bill,0.0,0.0
28-30,Bitcoin*,0.33302499999999996,0.09486050076434954
28-30,International Stocks,0.03825,0.22884595485310982
28-30,Emerging Markets,0.11527499999999999,0.3434515194087959
28-30,NASDAQ 100,0.06755,0.44654466918657465
28-30,Ethereum,0.215335,0.09665564091687888
28-30,XRP,0.055480000000000015,0.09453878402121813
28-30,SOL,0.36278999999999995,0.10753050436234851
