Series,Asset,Mean Return,Std Deviation
25-39,S&P 500 (includes dividends),0.11584000000000001,0.19694328170954783
25-39,US Small cap (bottom decile),0.155755,0.2987516720499344
25-39,US T. Bond (10-year),0.057039999999999993,0.10176758557460333
25-39,Baa Corporate Bond,0.08207,0.0682441445338565
25-39,Real Estate,0.03736500000000001,0.057704813946772064
25-39,Gold*,0.03552999999999999,0.14736103927000802
25-39,3-month T.Bill,0.02213,0.02262804733766901
25-39,Bitcoin*,0.37723,0.09374020145285081
25-39,International Stocks,0.056664999999999986,0.20311103075852252
25-39,Emerging Markets,0.058219999999999994,0.3298430194405882
25-39,NASDAQ 100,0.19283499999999998,0.3869893215921026
25-39,Ethereum,0.25493,0.08687362933413229
25-39,XRP,0.09131999999999998,0.10579784894838487
25-39,SOL,0.40798999999999996,0.10759508353080079
