Series,Asset,Mean Return,Std Deviation
36-38,S&P 500 (includes dividends),0.07985,0.1842853465345751
36-38,US Small cap (bottom decile),0.08423500000000002,0.2891595576202832
36-38,US T. Bond (10-year),0.040924999999999996,0.09557347063633131
36-38,Baa Corporate Bond,0.06211999999999999,0.07547127442383555
36-38,Real Estate,-0.004614999999999999,0.07694323454407971
36-38,Gold*,0.08692,0.16893042977883874
36-38,3-month T.Bill,0.0,0.0
36-38,Bitcoin*,0.36348499999999995,0.09574692120926202
36-38,International Stocks,0.0444,0.20956846890191935
36-38,Emerging Markets,0.100875,0.3443647406533706
36-38,NASDAQ 100,0.122705,0.2425276554496306
36-38,Ethereum,0.24340499999999995,0.10136459713643407
36-38,XRP,0.07919500000000002,0.09043450945297377
36-38,SOL,0.39391000000000004,0.10862590512008587
