Series,Asset,Mean Return,Std Deviation
33-39,S&P 500 (includes dividends),0.07599500000000001,0.19312244404712997
33-39,US Small cap (bottom decile),0.12364499999999998,0.3262743944902817
33-39,US T. Bond (10-year),0.055689999999999996,0.09389662232588841
33-39,Baa Corporate Bond,0.082605,0.06744029308639568
33-39,Real Estate,0.016749999999999998,0.07895488718582476
33-39,Gold*,0.12553999999999996,0.14954793422705293
33-39,3-month T.Bill,0.010565,0.01438121124391493
33-39,Bitcoin*,0.37723,0.09374020145285081
33-39,International Stocks,0.06596499999999998,0.23122511991335928
33-39,Emerging Markets,0.143085,0.364841508884698
33-39,NASDAQ 100,0.11583000000000002,0.27693745655310925
33-39,Ethereum,0.25493,0.08687362933413229
33-39,XRP,0.09131999999999998,0.10579784894838487
33-39,SOL,0.40798999999999996,0.10759508353080079
