Series,Asset,Mean Return,Std Deviation
23-33,S&P 500 (includes dividends),0.06098499999999999,0.17971801677247493
23-33,US Small cap (bottom decile),0.11542000000000001,0.2872730511111978
23-33,US T. Bond (10-year),0.041389999999999996,0.09301845827010556
23-33,Baa Corporate Bond,0.056535,0.06890847686758521
23-33,Real Estate,3.50000000000017e-05,0.06342066137682328
23-33,Gold*,0.055475,0.15115682297395294
23-33,3-month T.Bill,0.0,0.0
23-33,Bitcoin*,0.33521500000000004,0.086248272446467
23-33,International Stocks,0.03967,0.20851786267039948
23-33,Emerging Markets,0.10991,0.3607714408407569
23-33,NASDAQ 100,0.12737,0.37016195473987074
23-33,Ethereum,0.21667500000000003,0.08098424066966428
23-33,XRP,0.058699999999999995,0.1074955323429035
23-33,SOL,0.365005,0.09953573003013329
