Series,Asset,Mean Return,Std Deviation
19-34,S&P 500 (includes dividends),0.13709,0.16673547249902668
19-34,US Small cap (bottom decile),0.15804,0.2917017914890046
19-34,US T. Bond (10-year),0.076945,0.0879184818304344
19-34,Baa Corporate Bond,0.102245,0.06681490122955948
19-34,Real Estate,0.020179999999999997,0.06311135188571153
19-34,Gold*,0.06436,0.1503241424039189
19-34,3-month T.Bill,0.03516,0.025548002290837372
19-34,Bitcoin*,0.37723,0.09374020145285081
19-34,International Stocks,0.096985,0.20085479771008186
19-34,Emerging Markets,0.22877,0.34692090422670363
19-34,NASDAQ 100,0.17892000000000002,0.24316939211824723
19-34,Ethereum,0.25493,0.08687362933413229
19-34,XRP,0.09131999999999998,0.10579784894838487
19-34,SOL,0.40798999999999996,0.10759508353080079
