Series,Asset,Mean Return,Std Deviation
21-28,S&P 500 (includes dividends),0.09716,0.1592994644323108
21-28,US Small cap (bottom decile),0.132545,0.2670788558400723
21-28,US T. Bond (10-year),0.027805000000000007,0.08459637590221862
21-28,Baa Corporate Bond,0.047085,0.059776727340821754
21-28,Real Estate,0.0127,0.05225613033793009
21-28,Gold*,-0.020755000000000006,0.1358936715733452
21-28,3-month T.Bill,0.0,0.0
21-28,Bitcoin*,0.32219500000000006,0.09554682773108528
21-28,International Stocks,0.049745000000000004,0.18390572091213073
21-28,Emerging Markets,0.104735,0.3366134144917422
21-28,NASDAQ 100,0.21664000000000003,0.41626578730927494
21-28,Ethereum,0.20520999999999998,0.0937343890160411
21-28,XRP,0.046790000000000005,0.09313753779958123
21-28,SOL,0.351755,0.10838611036960702
