Series,Asset,Mean Return,Std Deviation
41-43,S&P 500 (includes dividends),0.13264000000000004,0.11329233448310427
41-43,US Small cap (bottom decile),0.10439499999999999,0.19379855921196004
41-43,US T. Bond (10-year),0.015205000000000002,0.06907980491698294
41-43,Baa Corporate Bond,0.046685000000000004,0.06464555404584864
41-43,Real Estate,0.036860000000000004,0.042846450445625885
41-43,Gold*,0.015934999999999998,0.14902916802107105
41-43,3-month T.Bill,-0.01335,0.01408285631913012
41-43,Bitcoin*,0.35149,0.10004882965727023
41-43,International Stocks,0.06024,0.13323317273032823
41-43,Emerging Markets,0.042395,0.1690186644162491
41-43,NASDAQ 100,0.177585,0.14258293717582135
41-43,Ethereum,0.23108500000000004,0.08708015832372039
41-43,XRP,0.07076,0.1066846528695423
41-43,SOL,0.38173500000000005,0.11368385190611076
