Series,Asset,Mean Return,Std Deviation
21-39,S&P 500 (includes dividends),0.14540000000000003,0.1685042151588968
21-39,US Small cap (bottom decile),0.13496,0.259764614907217
21-39,US T. Bond (10-year),0.06057999999999999,0.10001628604224519
21-39,Baa Corporate Bond,0.08687,0.07353667971262977
21-39,Real Estate,0.020755,0.051963149645230626
21-39,Gold*,0.015285000000000002,0.13917842117603085
21-39,3-month T.Bill,0.025864999999999992,0.02495763304819632
21-39,Bitcoin*,0.37723,0.09374020145285081
21-39,International Stocks,0.06769,0.1927605602267937
21-39,Emerging Markets,0.11737,0.3545164120616317
21-39,NASDAQ 100,0.25882,0.3306159635716658
21-39,Ethereum,0.25493,0.08687362933413229
21-39,XRP,0.09131999999999998,0.10579784894838487
21-39,SOL,0.40798999999999996,0.10759508353080079
