Series,Asset,Mean Return,Std Deviation
19-35,S&P 500 (includes dividends),0.10683000000000001,0.1645716324599301
19-35,US Small cap (bottom decile),0.10601500000000001,0.2428389964239898
19-35,US T. Bond (10-year),0.042164999999999994,0.09297168938077759
19-35,Baa Corporate Bond,0.064705,0.06718297462115955
19-35,Real Estate,-0.008110000000000001,0.060755843556943474
19-35,Gold*,0.011484999999999999,0.1611088787615055
19-35,3-month T.Bill,0.005515000000000001,0.01936497856277776
19-35,Bitcoin*,0.338445,0.08905795555349574
19-35,International Stocks,0.05829500000000001,0.186128166015277
19-35,Emerging Markets,0.16439999999999996,0.32849803331943533
19-35,NASDAQ 100,0.13873,0.22930339841859254
19-35,Ethereum,0.220285,0.09257177741452419
19-35,XRP,0.060230000000000006,0.09705768821739606
19-35,SOL,0.368285,0.10186905565479638
