Series,Asset,Mean Return,Std Deviation
28-29,S&P 500 (includes dividends),0.08521,0.17674173813788296
28-29,US Small cap (bottom decile),0.18235999999999997,0.30517642938574335
28-29,US T. Bond (10-year),0.063795,0.07641923479967869
28-29,Baa Corporate Bond,0.080575,0.03632082011304551
28-29,Real Estate,0.07765000000000001,0.047047875951831734
28-29,Gold*,0.091665,0.13973772152067412
28-29,3-month T.Bill,0.03522,0.016497738281990432
28-29,Bitcoin*,0.37723,0.09374020145285081
28-29,International Stocks,0.10439499999999999,0.20285586657837418
28-29,Emerging Markets,0.16552499999999998,0.3283848093720472
28-29,NASDAQ 100,0.16766999999999999,0.4773965493888923
28-29,Ethereum,0.25493,0.08687362933413229
28-29,XRP,0.09131999999999998,0.10579784894838487
28-29,SOL,0.40798999999999996,0.10759508353080079
