Series,Asset,Mean Return,Std Deviation
23-24,S&P 500 (includes dividends),0.09831000000000001,0.18208131468630914
23-24,US Small cap (bottom decile),0.12068500000000001,0.18353078122727734
23-24,US T. Bond (10-year),0.05602,0.10091292546703713
23-24,Baa Corporate Bond,0.06381999999999999,0.06561632980319841
23-24,Real Estate,0.022844999999999997,0.030021947673414914
23-24,Gold*,-0.028460000000000006,0.10778553950468399
23-24,3-month T.Bill,0.018685,0.011250322802386371
23-24,Bitcoin*,0.343855,0.09117030030604668
23-24,International Stocks,0.03394500000000001,0.17221683845480507
23-24,Emerging Markets,0.041255000000000014,0.33720277746717764
23-24,NASDAQ 100,0.19189000000000003,0.4500668440412637
23-24,Ethereum,0.22469,0.08708629658351295
23-24,XRP,0.06473999999999999,0.1014687423998668
23-24,SOL,0.37385499999999994,0.104550921740758
