Series,Asset,Mean Return,Std Deviation
21-28,S&P 500 (includes dividends),0.11431500000000001,0.16885273332887324
21-28,US Small cap (bottom decile),0.14836500000000002,0.2652122829476716
21-28,US T. Bond (10-year),0.043135,0.08870928435952433
21-28,Baa Corporate Bond,0.062415,0.05945399172115315
21-28,Real Estate,0.027250000000000003,0.04446688300533923
21-28,Gold*,-0.007565000000000005,0.12785023835475795
21-28,3-month T.Bill,0.01483,0.015067815124681446
21-28,Bitcoin*,0.341435,0.09395072770789009
21-28,International Stocks,0.06486,0.1835770608304804
21-28,Emerging Markets,0.11898,0.33498595194425695
21-28,NASDAQ 100,0.23651500000000003,0.4295948474098038
21-28,Ethereum,0.22244000000000003,0.08849735886632883
21-28,XRP,0.06251000000000001,0.09904313201832826
21-28,SOL,0.37142000000000003,0.1072833071824317
