Series,Asset,Mean Return,Std Deviation
25-26,S&P 500 (includes dividends),0.08990999999999999,0.19387601816896444
25-26,US Small cap (bottom decile),0.16743999999999998,0.30419546243890794
25-26,US T. Bond (10-year),0.03630500000000001,0.0916702871852793
25-26,Baa Corporate Bond,0.051774999999999995,0.06094838951285363
25-26,Real Estate,0.025730000000000003,0.045482166545627645
25-26,Gold*,-0.019979999999999994,0.13719069172045473
25-26,3-month T.Bill,0.0,0.0
25-26,Bitcoin*,0.324255,0.07934421661675357
25-26,International Stocks,0.030320000000000003,0.19086563088369674
25-26,Emerging Markets,0.01905500000000001,0.3120788218164055
25-26,NASDAQ 100,0.192575,0.4613106886333423
25-26,Ethereum,0.20769499999999996,0.08966625531438939
25-26,XRP,0.049375,0.09576528255116916
25-26,SOL,0.35372,0.09202316985125909
