Series,Asset,Mean Return,Std Deviation
32-38,S&P 500 (includes dividends),0.03869,0.18835519329741154
32-38,US Small cap (bottom decile),0.11084999999999998,0.32028961647398535
32-38,US T. Bond (10-year),0.03307,0.09328956674332824
32-38,Baa Corporate Bond,0.05641,0.061790332236481275
32-38,Real Estate,-0.004520000000000001,0.0767963993125226
32-38,Gold*,0.105755,0.14881847464188322
32-38,3-month T.Bill,-0.006645000000000001,0.014478785751647313
32-38,Bitcoin*,0.3492100000000001,0.09061327252613016
32-38,International Stocks,0.031525000000000004,0.22286934542816547
32-38,Emerging Markets,0.126145,0.34563617542606545
32-38,NASDAQ 100,0.06845000000000001,0.28122650825867823
32-38,Ethereum,0.22954000000000002,0.08616471007992713
32-38,XRP,0.069035,0.10180347049714542
32-38,SOL,0.3793349999999999,0.10405690384036084
