Series,Asset,Mean Return,Std Deviation
27-28,S&P 500 (includes dividends),0.07626500000000001,0.18493524407208053
27-28,US Small cap (bottom decile),0.16785500000000003,0.2951953759354713
27-28,US T. Bond (10-year),0.03778,0.0759803063126783
27-28,Baa Corporate Bond,0.057565,0.04045984721723632
27-28,Real Estate,0.05643499999999999,0.03206964912088753
27-28,Gold*,0.025574999999999997,0.1371017788475332
27-28,3-month T.Bill,0.010700000000000001,0.017768837298691446
27-28,Bitcoin*,0.344115,0.09414620922016094
27-28,International Stocks,0.06301000000000001,0.1953999889565261
27-28,Emerging Markets,0.09894499999999999,0.3176059184703088
27-28,NASDAQ 100,0.15853,0.470901110526124
27-28,Ethereum,0.22452999999999998,0.08405251553892394
27-28,XRP,0.06507500000000001,0.1046854228780583
27-28,SOL,0.37416,0.10770942098266544
