Series,Asset,Mean Return,Std Deviation
25-36,S&P 500 (includes dividends),0.11141999999999999,0.19547465201132186
25-36,US Small cap (bottom decile),0.1505,0.2999102848309281
25-36,US T. Bond (10-year),0.062174999999999994,0.10135129565811651
25-36,Baa Corporate Bond,0.08011499999999999,0.06515958769376194
25-36,Real Estate,0.03393,0.0649950208619253
25-36,Gold*,0.06765,0.16162718146856883
25-36,3-month T.Bill,0.027600000000000003,0.022149729712025595
25-36,Bitcoin*,0.37723,0.09374020145285081
25-36,International Stocks,0.06955,0.20400569522493858
25-36,Emerging Markets,0.0943,0.3374525229764298
25-36,NASDAQ 100,0.18339000000000003,0.38704585870002806
25-36,Ethereum,0.25493,0.08687362933413229
25-36,XRP,0.09131999999999998,0.10579784894838487
25-36,SOL,0.40798999999999996,0.10759508353080079
