Series,Asset,Mean Return,Std Deviation
33-42,S&P 500 (includes dividends),0.09639,0.16969622053292138
33-42,US Small cap (bottom decile),0.12357499999999999,0.2972554029875036
33-42,US T. Bond (10-year),0.057445,0.08135374008806104
33-42,Baa Corporate Bond,0.08085500000000001,0.06355516853386844
33-42,Real Estate,0.036055000000000004,0.07062094869609754
33-42,Gold*,0.11739999999999999,0.1467765218569409
33-42,3-month T.Bill,0.01191,0.01441135882413226
33-42,Bitcoin*,0.37723,0.09374020145285081
33-42,International Stocks,0.07594999999999999,0.20079133840618568
33-42,Emerging Markets,0.13222499999999998,0.302243066830934
33-42,NASDAQ 100,0.14264500000000002,0.25027262498281644
33-42,Ethereum,0.25493,0.08687362933413229
33-42,XRP,0.09131999999999998,0.10579784894838487
33-42,SOL,0.40798999999999996,0.10759508353080079
