Series,Asset,Mean Return,Std Deviation
21-44,S&P 500 (includes dividends),0.131585,0.15209314761892326
21-44,US Small cap (bottom decile),0.10234999999999998,0.2274507870426387
21-44,US T. Bond (10-year),0.014415,0.10595351152870375
21-44,Baa Corporate Bond,0.03913,0.0920991405183052
21-44,Real Estate,0.022805,0.043351154601269364
21-44,Gold*,-0.029970000000000004,0.12472011655576742
21-44,3-month T.Bill,0.0005700000000000004,0.024379933508825176
21-44,Bitcoin*,0.340985,0.10227947406879581
21-44,International Stocks,0.04546000000000001,0.1556963488737985
21-44,Emerging Markets,0.066325,0.28404698439185244
21-44,NASDAQ 100,0.240245,0.31733341668047704
21-44,Ethereum,0.22147,0.08857002047146535
21-44,XRP,0.062,0.10257463521491891
21-44,SOL,0.37102,0.1157823575325251
