Series,Asset,Mean Return,Std Deviation
22-31,S&P 500 (includes dividends),0.057405,0.1885573191506051
22-31,US Small cap (bottom decile),0.12074500000000003,0.2915388039081771
22-31,US T. Bond (10-year),0.038930000000000006,0.09024171692562266
22-31,Baa Corporate Bond,0.05391999999999999,0.06890530191196428
22-31,Real Estate,0.003134999999999999,0.06354418500042644
22-31,Gold*,0.02303,0.1478144181415545
22-31,3-month T.Bill,0.0,0.0
22-31,Bitcoin*,0.32904500000000003,0.10026948675287117
22-31,International Stocks,0.03556,0.21169117377120755
22-31,Emerging Markets,0.11816000000000002,0.3806025214950908
22-31,NASDAQ 100,0.12464999999999997,0.40148415908974544
22-31,Ethereum,0.210795,0.08865606800855112
22-31,XRP,0.052285000000000005,0.09699461881438252
22-31,SOL,0.3587949999999999,0.11373579483309461
