Series,Asset,Mean Return,Std Deviation
21-41,S&P 500 (includes dividends),0.137955,0.1301323596432332
21-41,US Small cap (bottom decile),0.10626499999999997,0.2159280466778349
21-41,US T. Bond (10-year),0.036640000000000006,0.08534808849954587
21-41,Baa Corporate Bond,0.05970500000000001,0.06789083710750586
21-41,Real Estate,0.0094,0.04212292787344654
21-41,Gold*,-0.013409999999999995,0.1317881629537981
21-41,3-month T.Bill,0.00352,0.01806446351556733
21-41,Bitcoin*,0.346035,0.09581322441961868
21-41,International Stocks,0.05355000000000001,0.15405870548866138
21-41,Emerging Markets,0.08115999999999998,0.28023030453351644
21-41,NASDAQ 100,0.24282499999999999,0.28675045060305077
21-41,Ethereum,0.22675,0.09170439638201362
21-41,XRP,0.06592,0.09739674478511508
21-41,SOL,0.37612499999999993,0.10910304098709431
