Series,Asset,Mean Return,Std Deviation
28-43,S&P 500 (includes dividends),0.10900000000000001,0.1553944928916486
28-43,US Small cap (bottom decile),0.146495,0.24786338230862923
28-43,US T. Bond (10-year),0.021699999999999997,0.07516751818088505
28-43,Baa Corporate Bond,0.04939500000000001,0.05638210312352297
28-43,Real Estate,0.05471,0.03173110544294949
28-43,Gold*,0.02178,0.14431271089656583
28-43,3-month T.Bill,-0.00204,0.022376877163244813
28-43,Bitcoin*,0.34689000000000003,0.09853507470626094
28-43,International Stocks,0.07155,0.16600674209517105
28-43,Emerging Markets,0.08021500000000001,0.2556176508916558
28-43,NASDAQ 100,0.171275,0.3489830140263955
28-43,Ethereum,0.22677500000000003,0.08393077269549684
28-43,XRP,0.06735,0.10835025319961673
28-43,SOL,0.3770300000000001,0.11218654624283045
