Series,Asset,Mean Return,Std Deviation
22-39,S&P 500 (includes dividends),0.11434,0.16458420465236823
22-39,US Small cap (bottom decile),0.11659499999999998,0.2420995608052713
22-39,US T. Bond (10-year),0.039625,0.0956484730392328
22-39,Baa Corporate Bond,0.06215999999999999,0.07217239886476502
22-39,Real Estate,0.0009849999999999993,0.05399740027855142
22-39,Gold*,-0.0091,0.14728883903834383
22-39,3-month T.Bill,0.0,0.0
22-39,Bitcoin*,0.34464,0.1015751285347063
22-39,International Stocks,0.046560000000000004,0.18369492271584142
22-39,Emerging Markets,0.08106000000000001,0.3559809921004801
22-39,NASDAQ 100,0.213925,0.33180389876678984
22-39,Ethereum,0.22494,0.08979967999005224
22-39,XRP,0.06507500000000001,0.10397046582158752
22-39,SOL,0.37471,0.11491485131449103
