Series,Asset,Mean Return,Std Deviation
31-32,S&P 500 (includes dividends),0.02348500000000001,0.20375398549540855
31-32,US Small cap (bottom decile),0.163325,0.35951464046757026
31-32,US T. Bond (10-year),0.06214000000000001,0.08659381526474777
31-32,Baa Corporate Bond,0.08476,0.060583282390962924
31-32,Real Estate,0.036265,0.08656737123857866
31-32,Gold*,0.16501000000000002,0.11741249328307175
31-32,3-month T.Bill,0.024130000000000006,0.017463890565512903
31-32,Bitcoin*,0.37723,0.09374020145285081
31-32,International Stocks,0.06203499999999999,0.2588492637465003
31-32,Emerging Markets,0.20090499999999997,0.3757014666978922
31-32,NASDAQ 100,0.019119999999999977,0.3378723405760166
31-32,Ethereum,0.25493,0.08687362933413229
31-32,XRP,0.09131999999999998,0.10579784894838487
31-32,SOL,0.40798999999999996,0.10759508353080079
