Series,Asset,Mean Return,Std Deviation
23-27,S&P 500 (includes dividends),0.12310499999999999,0.17886772082360636
23-27,US Small cap (bottom decile),0.178555,0.248374455155284
23-27,US T. Bond (10-year),0.07120499999999999,0.09028629595260902
23-27,Baa Corporate Bond,0.08624499999999999,0.054143653707910265
23-27,Real Estate,0.063445,0.03790111059336555
23-27,Gold*,0.008649999999999998,0.1201972041885203
23-27,3-month T.Bill,0.040365,0.01442597346893151
23-27,Bitcoin*,0.37723,0.09374020145285081
23-27,International Stocks,0.07034500000000002,0.18545532722123903
23-27,Emerging Markets,0.09476999999999998,0.3357368755125766
23-27,NASDAQ 100,0.22440500000000002,0.4618256648460828
23-27,Ethereum,0.25493,0.08687362933413229
23-27,XRP,0.09131999999999998,0.10579784894838487
23-27,SOL,0.40798999999999996,0.10759508353080079
