Series,Asset,Mean Return,Std Deviation
25-31,S&P 500 (includes dividends),0.07030500000000002,0.21380787360569647
25-31,US Small cap (bottom decile),0.17229,0.33755295865202667
25-31,US T. Bond (10-year),0.06872500000000001,0.09737799316391552
25-31,Baa Corporate Bond,0.086085,0.06209367520126346
25-31,Real Estate,0.051595000000000016,0.06473933543551076
25-31,Gold*,0.080635,0.14300364837083152
25-31,3-month T.Bill,0.03402,0.01849362905947542
25-31,Bitcoin*,0.37723,0.09374020145285081
25-31,International Stocks,0.057475,0.22917593305029585
25-31,Emerging Markets,0.10813999999999999,0.3615816416508827
25-31,NASDAQ 100,0.11379999999999998,0.43980033029355015
25-31,Ethereum,0.25493,0.08687362933413229
25-31,XRP,0.09131999999999998,0.10579784894838487
25-31,SOL,0.40798999999999996,0.10759508353080079
