Series,Asset,Mean Return,Std Deviation
19-43,S&P 500 (includes dividends),0.14461,0.12507795842677688
19-43,US Small cap (bottom decile),0.12064,0.19672737855642822
19-43,US T. Bond (10-year),0.030625000000000003,0.07263407837995374
19-43,Baa Corporate Bond,0.058695,0.06435760679695586
19-43,Real Estate,0.020999999999999998,0.06300152044948891
19-43,Gold*,-0.037065,0.13730789556398615
19-43,3-month T.Bill,0.0,0.0
19-43,Bitcoin*,0.33821,0.09851661842178282
19-43,International Stocks,0.05492999999999999,0.14714724490866463
19-43,Emerging Markets,0.112285,0.2564421352089518
19-43,NASDAQ 100,0.189185,0.18446359297048007
19-43,Ethereum,0.21964500000000003,0.09410946300088951
19-43,XRP,0.06012000000000001,0.10406729907536809
19-43,SOL,0.36808,0.11124505240328905
