Series,Asset,Mean Return,Std Deviation
22-44,S&P 500 (includes dividends),0.128355,0.15028845063655702
22-44,US Small cap (bottom decile),0.11108500000000002,0.2105141332297518
22-44,US T. Bond (10-year),0.018685,0.0962153739493358
22-44,Baa Corporate Bond,0.04026,0.08191280601635915
22-44,Real Estate,0.028765000000000002,0.05623699171223604
22-44,Gold*,-0.030099999999999995,0.12934743502431126
22-44,3-month T.Bill,0.0,0.0
22-44,Bitcoin*,0.341425,0.09949645788458475
22-44,International Stocks,0.049844999999999993,0.14410041263317963
22-44,Emerging Markets,0.05656000000000001,0.28960806255133303
22-44,NASDAQ 100,0.22520500000000002,0.3241073643993526
22-44,Ethereum,0.22179499999999996,0.0845639183663676
22-44,XRP,0.06294999999999999,0.1078092784797106
22-44,SOL,0.37143,0.11302835741063996
