Series,Asset,Mean Return,Std Deviation
34-35,S&P 500 (includes dividends),0.08911499999999999,0.1783700272054225
34-35,US Small cap (bottom decile),0.13749499999999998,0.32407252514310986
34-35,US T. Bond (10-year),0.05162000000000001,0.0904279858869971
34-35,Baa Corporate Bond,0.07903,0.06360699316071597
34-35,Real Estate,0.016325,0.08657530263484955
34-35,Gold*,0.14998,0.1414759886638756
34-35,3-month T.Bill,0.015945,0.017829321650761586
34-35,Bitcoin*,0.37723,0.09374020145285081
34-35,International Stocks,0.10822000000000001,0.22436316331481776
34-35,Emerging Markets,0.20536499999999994,0.3553871858528682
34-35,NASDAQ 100,0.129835,0.2496234158951397
34-35,Ethereum,0.25493,0.08687362933413229
34-35,XRP,0.09131999999999998,0.10579784894838487
34-35,SOL,0.40798999999999996,0.10759508353080079
