Series,Asset,Mean Return,Std Deviation
35-44,S&P 500 (includes dividends),0.10145,0.17496620275145472
35-44,US Small cap (bottom decile),0.099575,0.25798579698768
35-44,US T. Bond (10-year),0.014285000000000006,0.09382670630363976
35-44,Baa Corporate Bond,0.04315499999999999,0.08424237885255165
35-44,Real Estate,0.03427,0.0785654410432207
35-44,Gold*,0.0601,0.1602693128193259
35-44,3-month T.Bill,0.0,0.0
35-44,Bitcoin*,0.36114999999999997,0.08673326017770018
35-44,International Stocks,0.06822,0.18207084971458085
35-44,Emerging Markets,0.090675,0.27973038875806266
35-44,NASDAQ 100,0.13781,0.2396341046371805
35-44,Ethereum,0.24078499999999997,0.08858015861354053
35-44,XRP,0.078955,0.10580984669630107
35-44,SOL,0.391475,0.09989907999681742
