Series,Asset,Mean Return,Std Deviation
21-23,S&P 500 (includes dividends),0.13389500000000004,0.15478345306299787
21-23,US Small cap (bottom decile),0.13058000000000003,0.20622569292174203
21-23,US T. Bond (10-year),0.0504,0.09982095550481741
21-23,Baa Corporate Bond,0.06458,0.06998751467602143
21-23,Real Estate,0.008180000000000002,0.03324275306858545
21-23,Gold*,-0.049295000000000005,0.09089337579360719
21-23,3-month T.Bill,0.019015,0.010055544425052803
21-23,Bitcoin*,0.340965,0.09357778231025388
21-23,International Stocks,0.045955,0.16860261118974404
21-23,Emerging Markets,0.08758500000000001,0.3449169957738879
21-23,NASDAQ 100,0.27285499999999996,0.4018110389552728
21-23,Ethereum,0.22220500000000004,0.0907841191479748
21-23,XRP,0.06189500000000001,0.09561471189926238
21-23,SOL,0.37092,0.10684544469761723
