Series,Asset,Mean Return,Std Deviation
36-39,S&P 500 (includes dividends),0.09821,0.18322960832906088
36-39,US Small cap (bottom decile),0.106235,0.28268009867022925
36-39,US T. Bond (10-year),0.048005000000000006,0.09713807576413018
36-39,Baa Corporate Bond,0.074765,0.0691621304578863
36-39,Real Estate,0.011074999999999998,0.07323287207689985
36-39,Gold*,0.08958,0.1704474532393766
36-39,3-month T.Bill,0.008660000000000001,0.014715527066405241
36-39,Bitcoin*,0.37723,0.09374020145285081
36-39,International Stocks,0.062215,0.21678737648964516
36-39,Emerging Markets,0.11223999999999998,0.3505227170354223
36-39,NASDAQ 100,0.13971499999999998,0.24329125554839778
36-39,Ethereum,0.25493,0.08687362933413229
36-39,XRP,0.09131999999999998,0.10579784894838487
36-39,SOL,0.40798999999999996,0.10759508353080079
