Series,Asset,Mean Return,Std Deviation
35-39,S&P 500 (includes dividends),0.074695,0.17738281965998373
35-39,US Small cap (bottom decile),0.09167499999999999,0.2755819887075351
35-39,US T. Bond (10-year),0.024734999999999997,0.09773331207665932
35-39,Baa Corporate Bond,0.053225,0.0625444000185805
35-39,Real Estate,-0.004350000000000001,0.07493410087326205
35-39,Gold*,0.06977,0.16142536844916094
35-39,3-month T.Bill,-0.010405000000000001,0.013828668733734582
35-39,Bitcoin*,0.350155,0.089363853960854
35-39,International Stocks,0.052665000000000003,0.20930184517757325
35-39,Emerging Markets,0.10193500000000003,0.3373131143782865
35-39,NASDAQ 100,0.112795,0.23567415836500324
35-39,Ethereum,0.23059,0.08824489190524526
35-39,XRP,0.07,0.10411456746245809
35-39,SOL,0.38026499999999996,0.10256870495839414
