Series,Asset,Mean Return,Std Deviation
32-41,S&P 500 (includes dividends),0.06569,0.1705104346243639
32-41,US Small cap (bottom decile),0.12037,0.2861747921886387
32-41,US T. Bond (10-year),0.029855,0.07725615271018191
32-41,Baa Corporate Bond,0.056625000000000016,0.058568609115158356
32-41,Real Estate,0.013250000000000001,0.06665885261222959
32-41,Gold*,0.091375,0.1442402413920682
32-41,3-month T.Bill,-0.006845000000000001,0.013123842304832272
32-41,Bitcoin*,0.349555,0.09093362226313619
32-41,International Stocks,0.048955000000000005,0.19945293726644017
32-41,Emerging Markets,0.116075,0.28460107052171335
32-41,NASDAQ 100,0.08806500000000002,0.2519782995564666
32-41,Ethereum,0.22977500000000006,0.08546220386506355
32-41,XRP,0.06958999999999999,0.1055676530402237
32-41,SOL,0.37968999999999997,0.10438501051900426
