Series,Asset,Mean Return,Std Deviation
27-34,S&P 500 (includes dividends),0.068875,0.17814500266267425
27-34,US Small cap (bottom decile),0.14809,0.3323758729922623
27-34,US T. Bond (10-year),0.032990000000000005,0.0796784650296031
27-34,Baa Corporate Bond,0.05737,0.06166170952100365
27-34,Real Estate,0.022885000000000003,0.07257093281385932
27-34,Gold*,0.07884,0.14450372568498748
27-34,3-month T.Bill,0.0,0.0
27-34,Bitcoin*,0.341705,0.07948745995107456
27-34,International Stocks,0.070415,0.21390247722538863
27-34,Emerging Markets,0.14576,0.34486665828983815
27-34,NASDAQ 100,0.140665,0.3743730918060499
27-34,Ethereum,0.22364499999999995,0.09117618268755105
27-34,XRP,0.063475,0.10045290006554787
27-34,SOL,0.37153,0.0920336786182102
