Series,Asset,Mean Return,Std Deviation
22-41,S&P 500 (includes dividends),0.13627,0.13336823223099667
22-41,US Small cap (bottom decile),0.11616999999999997,0.19920782615148433
22-41,US T. Bond (10-year),0.042995,0.08728039193191947
22-41,Baa Corporate Bond,0.06252500000000001,0.06650754508047624
22-41,Real Estate,0.015460000000000005,0.039637202089371604
22-41,Gold*,-0.013334999999999996,0.13174455856135509
22-41,3-month T.Bill,0.00404,0.018499200551716596
22-41,Bitcoin*,0.347625,0.0936894920524849
22-41,International Stocks,0.05897000000000001,0.14338407053857316
22-41,Emerging Markets,0.07256499999999999,0.29037208303358497
22-41,NASDAQ 100,0.231155,0.30779981955981167
22-41,Ethereum,0.22804000000000002,0.08807763561050468
22-41,XRP,0.06769999999999998,0.10277762914482694
22-41,SOL,0.377735,0.10707231336565809
