Series,Asset,Mean Return,Std Deviation
29-31,S&P 500 (includes dividends),0.04148,0.1884401555150237
29-31,US Small cap (bottom decile),0.15563,0.3380736374161544
29-31,US T. Bond (10-year),0.06508500000000002,0.08331190143702538
29-31,Baa Corporate Bond,0.08068499999999999,0.0497305611322285
29-31,Real Estate,0.057955,0.07348754620592812
29-31,Gold*,0.133,0.12685476984165375
29-31,3-month T.Bill,0.030919999999999996,0.01769940825653725
29-31,Bitcoin*,0.37723,0.09374020145285081
29-31,International Stocks,0.08006499999999998,0.23615792502609684
29-31,Emerging Markets,0.183615,0.36053276115829064
29-31,NASDAQ 100,0.07888999999999999,0.42645861760118736
29-31,Ethereum,0.25493,0.08687362933413229
29-31,XRP,0.09131999999999998,0.10579784894838487
29-31,SOL,0.40798999999999996,0.10759508353080079
