Series,Asset,Mean Return,Std Deviation
31-43,S&P 500 (includes dividends),0.06521500000000001,0.17780532309538047
31-43,US Small cap (bottom decile),0.119515,0.2843172528874632
31-43,US T. Bond (10-year),0.022625,0.08368590949119463
31-43,Baa Corporate Bond,0.048925,0.06327924641077665
31-43,Real Estate,0.034965,0.06340476717093124
31-43,Gold*,0.061585,0.14461969828339066
31-43,3-month T.Bill,-0.00668,0.019294711574336685
31-43,Bitcoin*,0.3464,0.09940137137675188
31-43,International Stocks,0.046720000000000005,0.20076265012250294
31-43,Emerging Markets,0.096675,0.29588985481798885
31-43,NASDAQ 100,0.08322500000000001,0.2860618554291693
31-43,Ethereum,0.226365,0.08521068178035945
31-43,XRP,0.06667999999999999,0.10536527741248787
31-43,SOL,0.37652,0.11309390881266027
