Series,Asset,Mean Return,Std Deviation
21-35,S&P 500 (includes dividends),0.10425,0.16142087682107356
21-35,US Small cap (bottom decile),0.103755,0.2573950342525954
21-35,US T. Bond (10-year),0.029725,0.09459259943791085
21-35,Baa Corporate Bond,0.051544999999999994,0.0723354501064676
21-35,Real Estate,-0.009405,0.06602054285559433
21-35,Gold*,0.018355000000000003,0.16111976740104988
21-35,3-month T.Bill,0.0,0.0
21-35,Bitcoin*,0.334945,0.09207511507345224
21-35,International Stocks,0.06013,0.19108692455749585
21-35,Emerging Markets,0.13187500000000002,0.3457176424330608
21-35,NASDAQ 100,0.20619,0.3175134574852073
21-35,Ethereum,0.217075,0.09482271477258022
21-35,XRP,0.05739500000000001,0.09811869007536363
21-35,SOL,0.36472499999999997,0.10463295684388708
