Series,Asset,Mean Return,Std Deviation
29-30,S&P 500 (includes dividends),0.005489999999999995,0.1798943078588091
29-30,US Small cap (bottom decile),0.11582999999999999,0.3336230225237682
29-30,US T. Bond (10-year),0.03256,0.07933383429002971
29-30,Baa Corporate Bond,0.03713000000000001,0.05050163207367919
29-30,Real Estate,0.030015000000000003,0.07307183397898695
29-30,Gold*,0.08568999999999999,0.1274202326328536
29-30,3-month T.Bill,0.0,0.0
29-30,Bitcoin*,0.33369,0.09808468897094141
29-30,International Stocks,0.043165,0.22838978517806835
29-30,Emerging Markets,0.14019,0.34060809073432796
29-30,NASDAQ 100,0.066995,0.4464460425639952
29-30,Ethereum,0.215745,0.0970317608067748
29-30,XRP,0.05589000000000001,0.09530289055096083
29-30,SOL,0.363485,0.11085149988302274
