Series,Asset,Mean Return,Std Deviation
36-43,S&P 500 (includes dividends),0.1213,0.16045324290239427
36-43,US Small cap (bottom decile),0.114165,0.24600376821033498
36-43,US T. Bond (10-year),0.029275000000000006,0.0819851583166766
36-43,Baa Corporate Bond,0.057125,0.06911275969480295
36-43,Real Estate,0.031845,0.07629372240851384
36-43,Gold*,0.06203500000000001,0.15979748787630846
36-43,3-month T.Bill,0.0,0.0
36-43,Bitcoin*,0.3636850000000001,0.09238679146307714
36-43,International Stocks,0.07318,0.17598665200579994
36-43,Emerging Markets,0.09755000000000001,0.2705929094259104
36-43,NASDAQ 100,0.16778999999999997,0.21052965511825295
36-43,Ethereum,0.24316499999999994,0.09345817682680031
36-43,XRP,0.08030000000000001,0.10083256575030448
36-43,SOL,0.39411000000000007,0.10554475179552486
