Series,Asset,Mean Return,Std Deviation
27-44,S&P 500 (includes dividends),0.12097500000000001,0.17541923580233068
27-44,US Small cap (bottom decile),0.14962999999999999,0.267657088356293
27-44,US T. Bond (10-year),0.034124999999999996,0.08859790228596658
27-44,Baa Corporate Bond,0.06008500000000002,0.07361931436361263
27-44,Real Estate,0.07907,0.04094620475954428
27-44,Gold*,0.028745,0.14199574669315757
27-44,3-month T.Bill,0.021830000000000002,0.019708777098968927
27-44,Bitcoin*,0.37723,0.09374020145285081
27-44,International Stocks,0.07000499999999998,0.1715157794643489
27-44,Emerging Markets,0.07266,0.2642199629893723
27-44,NASDAQ 100,0.190665,0.37795470109385776
27-44,Ethereum,0.25493,0.08687362933413229
27-44,XRP,0.09131999999999998,0.10579784894838487
27-44,SOL,0.40798999999999996,0.10759508353080079
