Series,Asset,Mean Return,Std Deviation
22-30,S&P 500 (includes dividends),0.066405,0.19077005026719304
22-30,US Small cap (bottom decile),0.12682,0.28305886239251965
22-30,US T. Bond (10-year),0.05183,0.09435924131240474
22-30,Baa Corporate Bond,0.05539000000000001,0.062037534478817956
22-30,Real Estate,0.019200000000000002,0.05818056286026153
22-30,Gold*,0.020560000000000002,0.13061585863254044
22-30,3-month T.Bill,0.012915000000000001,0.014263876899725626
22-30,Bitcoin*,0.34253999999999996,0.0926155062611008
22-30,International Stocks,0.042964999999999996,0.2047538632114178
22-30,Emerging Markets,0.12073999999999999,0.3642534620721936
22-30,NASDAQ 100,0.1604,0.4425087082104772
22-30,Ethereum,0.22338,0.0865296456652133
22-30,XRP,0.06367,0.10183596252384466
22-30,SOL,0.372515,0.10606890647618004
