Series,Asset,Mean Return,Std Deviation
19-21,S&P 500 (includes dividends),0.18756499999999998,0.13796684298467476
19-21,US Small cap (bottom decile),0.15820000000000006,0.21762477122936072
19-21,US T. Bond (10-year),0.08791,0.09364219078351832
19-21,Baa Corporate Bond,0.10791500000000001,0.07174776193098473
19-21,Real Estate,0.025745,0.024518638989445084
19-21,Gold*,-0.03595,0.09762541461600749
19-21,3-month T.Bill,0.05122,0.01445000819522623
19-21,Bitcoin*,0.37723,0.09374020145285081
19-21,International Stocks,0.08193000000000002,0.16345211466809992
19-21,Emerging Markets,0.19073999999999997,0.34789792876949593
19-21,NASDAQ 100,0.29470999999999997,0.310403852221077
19-21,Ethereum,0.25493,0.08687362933413229
19-21,XRP,0.09131999999999998,0.10579784894838487
19-21,SOL,0.40798999999999996,0.10759508353080079
