Series,Asset,Mean Return,Std Deviation
34-38,S&P 500 (includes dividends),0.063715,0.17294184077161223
34-38,US Small cap (bottom decile),0.09874,0.32128760586771865
34-38,US T. Bond (10-year),0.03182499999999999,0.09352840758997123
34-38,Baa Corporate Bond,0.05645,0.061710823924767726
34-38,Real Estate,-0.011565,0.0757009718007566
34-38,Gold*,0.10116,0.14467465278304537
34-38,3-month T.Bill,-0.009405,0.014091709955632928
34-38,Bitcoin*,0.34871500000000005,0.0908216312919247
34-38,International Stocks,0.05234499999999999,0.214369843899939
34-38,Emerging Markets,0.13021000000000002,0.3487154440906919
34-38,NASDAQ 100,0.11209,0.24075587963525905
34-38,Ethereum,0.22926500000000005,0.08883641545293414
34-38,XRP,0.06853,0.1004500876319337
34-38,SOL,0.37882999999999994,0.1040772289165472
