Series,Asset,Mean Return,Std Deviation
22-29,S&P 500 (includes dividends),0.082245,0.15804501515640876
22-29,US Small cap (bottom decile),0.12725999999999998,0.2600412930772018
22-29,US T. Bond (10-year),0.03399500000000001,0.0857372576077942
22-29,Baa Corporate Bond,0.045905,0.058829534965105124
22-29,Real Estate,0.01397,0.05386121639527785
22-29,Gold*,0.004664999999999994,0.13895833254688444
22-29,3-month T.Bill,0.0,0.0
22-29,Bitcoin*,0.32374,0.09666282363806786
22-29,International Stocks,0.05959500000000001,0.17448712356352744
22-29,Emerging Markets,0.12082999999999999,0.3449597781282852
22-29,NASDAQ 100,0.20426000000000002,0.43091389834800375
22-29,Ethereum,0.20620499999999997,0.08988528054078007
22-29,XRP,0.04837,0.09873561240957963
22-29,SOL,0.35333,0.10970248329962848
