Series,Asset,Mean Return,Std Deviation
28-40,S&P 500 (includes dividends),0.09408000000000001,0.1523118532208802
28-40,US Small cap (bottom decile),0.144955,0.2642229928936621
28-40,US T. Bond (10-year),0.021585000000000003,0.0795080219388684
28-40,Baa Corporate Bond,0.05828000000000001,0.054704898270052954
28-40,Real Estate,0.034735,0.049238937042270024
28-40,Gold*,0.036295,0.14881630667228288
28-40,3-month T.Bill,-0.001500000000000001,0.018902130205767535
28-40,Bitcoin*,0.34874499999999997,0.09282581580006377
28-40,International Stocks,0.06660999999999999,0.1776352409914915
28-40,Emerging Markets,0.10348000000000002,0.3006340800795265
28-40,NASDAQ 100,0.15522999999999998,0.3502609554994225
28-40,Ethereum,0.22898000000000002,0.08642257015143062
28-40,XRP,0.06871500000000001,0.10390760711222964
28-40,SOL,0.37887000000000004,0.10623047981678921
