Series,Asset,Mean Return,Std Deviation
35-45,S&P 500 (includes dividends),0.11039000000000002,0.16883712144829813
35-45,US Small cap (bottom decile),0.088225,0.2369687473842112
35-45,US T. Bond (10-year),0.03249,0.09098371109275838
35-45,Baa Corporate Bond,0.05976,0.08005644324639434
35-45,Real Estate,0.04341,0.07426198928544521
35-45,Gold*,0.09369,0.14672745913140423
35-45,3-month T.Bill,0.014145000000000001,0.01685653004811957
35-45,Bitcoin*,0.37723,0.09374020145285081
35-45,International Stocks,0.07836999999999998,0.18294122467123294
35-45,Emerging Markets,0.11032499999999998,0.2845635270393109
35-45,NASDAQ 100,0.15926,0.24875538904503627
35-45,Ethereum,0.25493,0.08687362933413229
35-45,XRP,0.09131999999999998,0.10579784894838487
35-45,SOL,0.40798999999999996,0.10759508353080079
