Series,Asset,Mean Return,Std Deviation
24-36,S&P 500 (includes dividends),0.10222500000000001,0.19122828703713762
24-36,US Small cap (bottom decile),0.11740999999999999,0.24145814914695607
24-36,US T. Bond (10-year),0.06909000000000001,0.10187547558816984
24-36,Baa Corporate Bond,0.08169,0.06662015579308365
24-36,Real Estate,0.030105000000000003,0.06324735463575575
24-36,Gold*,0.066545,0.16075583144043412
24-36,3-month T.Bill,0.028595,0.02176587079762598
24-36,Bitcoin*,0.37723,0.09374020145285081
24-36,International Stocks,0.066435,0.19924799219750455
24-36,Emerging Markets,0.10357999999999998,0.3531990710484297
24-36,NASDAQ 100,0.16412,0.3804520850943409
24-36,Ethereum,0.25493,0.08687362933413229
24-36,XRP,0.09131999999999998,0.10579784894838487
24-36,SOL,0.40798999999999996,0.10759508353080079
