Series,Asset,Mean Return,Std Deviation
19-38,S&P 500 (includes dividends),0.10316,0.16091751204952967
19-38,US Small cap (bottom decile),0.09071000000000001,0.24940940323302294
19-38,US T. Bond (10-year),0.042275,0.08749469081637257
19-38,Baa Corporate Bond,0.06369,0.0710262731225862
19-38,Real Estate,-0.015459999999999998,0.056888324581448255
19-38,Gold*,-0.012180000000000002,0.16446126595645555
19-38,3-month T.Bill,0.0,0.0
19-38,Bitcoin*,0.33801000000000003,0.10162160928505419
19-38,International Stocks,0.02615,0.18301419415760597
19-38,Emerging Markets,0.11561000000000002,0.33320560572146823
19-38,NASDAQ 100,0.14409999999999998,0.22484320852774858
19-38,Ethereum,0.21988500000000002,0.10202365192753872
19-38,XRP,0.059015000000000005,0.09377767254747289
19-38,SOL,0.36788000000000004,0.11412446852357944
