Series,Asset,Mean Return,Std Deviation
28-42,S&P 500 (includes dividends),0.09890499999999999,0.15497868605578946
28-42,US Small cap (bottom decile),0.132215,0.26075239974674097
28-42,US T. Bond (10-year),0.03376,0.07211396973942669
28-42,Baa Corporate Bond,0.05738000000000001,0.056637978703154186
28-42,Real Estate,0.046395000000000006,0.04424922806344227
28-42,Gold*,0.03238,0.14771881753057592
28-42,3-month T.Bill,0.0,0.0
28-42,Bitcoin*,0.34980500000000003,0.0960517046891111
28-42,International Stocks,0.06284000000000001,0.17427254637794398
28-42,Emerging Markets,0.07549000000000002,0.2627969536393169
28-42,NASDAQ 100,0.161805,0.3443389371794813
28-42,Ethereum,0.23018000000000005,0.09204188748950978
28-42,XRP,0.06934500000000002,0.10330377012022667
28-42,SOL,0.37995000000000007,0.10908979642574518
